match_id,team1_comp,team2_comp,match_win,map_win
21502,"['Ana', 'Baptiste', 'Genji', 'Hanzo', 'Lúcio', 'Mei', 'Mercy', 'Orisa', 'Pharah', 'Roadhog', 'Widowmaker']","['Ana', 'Baptiste', 'Bastion', 'D.Va', 'Hanzo', 'Lúcio', 'McCree', 'Mei', 'Mercy', 'Moira', 'Orisa', 'Reaper', 'Reinhardt', 'Roadhog', 'Sombra', 'Tracer', 'Widowmaker', 'Winston', 'Zenyatta']",win,win
21502,"['Ana', 'Baptiste', 'D.Va', 'Hanzo', 'Lúcio', 'Mei', 'Mercy', 'Moira', 'Orisa', 'Reaper', 'Roadhog', 'Sombra', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']","['Ana', 'D.Va', 'Doomfist', 'Genji', 'Lúcio', 'Mercy', 'Moira', 'Orisa', 'Reaper', 'Roadhog', 'Widowmaker', 'Wrecking Ball']",lose,lose
21502,"['Ana', 'D.Va', 'Doomfist', 'Genji', 'Lúcio', 'Mercy', 'Moira', 'Orisa', 'Reaper', 'Roadhog', 'Widowmaker', 'Wrecking Ball']","['Ana', 'Baptiste', 'D.Va', 'Hanzo', 'Lúcio', 'Mei', 'Mercy', 'Moira', 'Orisa', 'Reaper', 'Roadhog', 'Sombra', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']",win,win
21503,"['D.Va', 'Lúcio', 'McCree', 'Mei', 'Moira', 'Orisa', 'Reaper', 'Sombra', 'Tracer', 'Widowmaker', 'Winston', 'Wrecking Ball']","['Ana', 'D.Va', 'Doomfist', 'Lúcio', 'McCree', 'Mei', 'Mercy', 'Moira', 'Orisa', 'Pharah', 'Reaper', 'Widowmaker', 'Wrecking Ball']",lose,lose
21503,"['Ana', 'D.Va', 'Doomfist', 'Lúcio', 'McCree', 'Mei', 'Mercy', 'Moira', 'Orisa', 'Pharah', 'Reaper', 'Widowmaker', 'Wrecking Ball']","['D.Va', 'Lúcio', 'McCree', 'Mei', 'Moira', 'Orisa', 'Reaper', 'Sombra', 'Tracer', 'Widowmaker', 'Winston', 'Wrecking Ball']",win,win
21503,"['Ana', 'Baptiste', 'D.Va', 'Genji', 'Hanzo', 'Lúcio', 'McCree', 'Mei', 'Moira', 'Orisa', 'Reaper', 'Reinhardt', 'Roadhog', 'Sombra', 'Winston', 'Wrecking Ball']","['Ana', 'D.Va', 'Doomfist', 'Lúcio', 'Mei', 'Mercy', 'Moira', 'Orisa', 'Pharah', 'Reaper', 'Roadhog', 'Sombra', 'Symmetra', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']",lose,lose
21503,"['Ana', 'D.Va', 'Doomfist', 'Lúcio', 'Mei', 'Mercy', 'Moira', 'Orisa', 'Pharah', 'Reaper', 'Roadhog', 'Sombra', 'Symmetra', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']","['Ana', 'Baptiste', 'D.Va', 'Genji', 'Hanzo', 'Lúcio', 'McCree', 'Mei', 'Moira', 'Orisa', 'Reaper', 'Reinhardt', 'Roadhog', 'Sombra', 'Winston', 'Wrecking Ball']",win,win
21503,"['Ana', 'Baptiste', 'D.Va', 'Hanzo', 'Lúcio', 'Mei', 'Moira', 'Orisa', 'Reinhardt', 'Roadhog', 'Torbjörn', 'Tracer', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zenyatta']","['Ana', 'Baptiste', 'D.Va', 'Doomfist', 'Hanzo', 'Mei', 'Mercy', 'Orisa', 'Pharah', 'Roadhog', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']",lose,lose
21503,"['Ana', 'Baptiste', 'D.Va', 'Doomfist', 'Hanzo', 'Mei', 'Mercy', 'Orisa', 'Pharah', 'Roadhog', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']","['Ana', 'Baptiste', 'D.Va', 'Hanzo', 'Lúcio', 'Mei', 'Moira', 'Orisa', 'Reinhardt', 'Roadhog', 'Torbjörn', 'Tracer', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zenyatta']",win,win
21503,"['Baptiste', 'Hanzo', 'Mei', 'Orisa', 'Roadhog', 'Zenyatta']","['Baptiste', 'D.Va', 'Doomfist', 'Hanzo', 'Mei', 'Orisa', 'Roadhog', 'Wrecking Ball', 'Zenyatta']",win,lose
21503,"['Baptiste', 'D.Va', 'Doomfist', 'Hanzo', 'Mei', 'Orisa', 'Roadhog', 'Wrecking Ball', 'Zenyatta']","['Baptiste', 'Hanzo', 'Mei', 'Orisa', 'Roadhog', 'Zenyatta']",lose,win
21504,"['Baptiste', 'Doomfist', 'Hanzo', 'Mei', 'Orisa', 'Roadhog', 'Winston', 'Zenyatta']","['Baptiste', 'D.Va', 'Doomfist', 'Hanzo', 'Mei', 'Orisa', 'Roadhog', 'Symmetra', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']",win,win
21504,"['Baptiste', 'D.Va', 'Doomfist', 'Hanzo', 'Mei', 'Orisa', 'Roadhog', 'Symmetra', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']","['Baptiste', 'Doomfist', 'Hanzo', 'Mei', 'Orisa', 'Roadhog', 'Winston', 'Zenyatta']",lose,lose
21504,"['D.Va', 'Lúcio', 'Mei', 'Moira', 'Orisa', 'Reaper', 'Symmetra', 'Tracer']","['D.Va', 'Lúcio', 'Mei', 'Moira', 'Orisa', 'Reaper', 'Wrecking Ball']",win,win
21504,"['D.Va', 'Lúcio', 'Mei', 'Moira', 'Orisa', 'Reaper', 'Wrecking Ball']","['D.Va', 'Lúcio', 'Mei', 'Moira', 'Orisa', 'Reaper', 'Symmetra', 'Tracer']",lose,lose
21504,"['Ana', 'Baptiste', 'D.Va', 'Hanzo', 'Lúcio', 'Mei', 'Moira', 'Orisa', 'Reaper', 'Roadhog', 'Soldier: 76', 'Sombra', 'Tracer', 'Widowmaker', 'Wrecking Ball']","['Ana', 'Baptiste', 'D.Va', 'Doomfist', 'Hanzo', 'Lúcio', 'Mei', 'Moira', 'Orisa', 'Reaper', 'Reinhardt', 'Roadhog', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zenyatta']",win,win
21504,"['Ana', 'Baptiste', 'D.Va', 'Doomfist', 'Hanzo', 'Lúcio', 'Mei', 'Moira', 'Orisa', 'Reaper', 'Reinhardt', 'Roadhog', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zenyatta']","['Ana', 'Baptiste', 'D.Va', 'Hanzo', 'Lúcio', 'Mei', 'Moira', 'Orisa', 'Reaper', 'Roadhog', 'Soldier: 76', 'Sombra', 'Tracer', 'Widowmaker', 'Wrecking Ball']",lose,lose
21504,"['Baptiste', 'Genji', 'Hanzo', 'Mei', 'Orisa', 'Reinhardt', 'Roadhog', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']","['Baptiste', 'Hanzo', 'Lúcio', 'Mei', 'Orisa', 'Reinhardt', 'Roadhog', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']",win,win
21504,"['Baptiste', 'Hanzo', 'Lúcio', 'Mei', 'Orisa', 'Reinhardt', 'Roadhog', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']","['Baptiste', 'Genji', 'Hanzo', 'Mei', 'Orisa', 'Reinhardt', 'Roadhog', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']",lose,lose
21511,"['Ana', 'Baptiste', 'D.Va', 'Hanzo', 'Lúcio', 'McCree', 'Mei', 'Mercy', 'Moira', 'Orisa', 'Reaper', 'Roadhog', 'Tracer', 'Zenyatta']","['Ana', 'Baptiste', 'D.Va', 'Doomfist', 'Genji', 'Hanzo', 'Junkrat', 'Mei', 'Mercy', 'Orisa', 'Reaper', 'Roadhog', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']",win,lose
21511,"['Ana', 'Baptiste', 'D.Va', 'Doomfist', 'Genji', 'Hanzo', 'Junkrat', 'Mei', 'Mercy', 'Orisa', 'Reaper', 'Roadhog', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']","['Ana', 'Baptiste', 'D.Va', 'Hanzo', 'Lúcio', 'McCree', 'Mei', 'Mercy', 'Moira', 'Orisa', 'Reaper', 'Roadhog', 'Tracer', 'Zenyatta']",lose,win
21511,"['Ana', 'D.Va', 'Lúcio', 'McCree', 'Mei', 'Moira', 'Orisa', 'Reaper', 'Widowmaker', 'Wrecking Ball']","['Ana', 'D.Va', 'Doomfist', 'Lúcio', 'Mercy', 'Orisa', 'Pharah', 'Widowmaker', 'Wrecking Ball']",lose,lose
21511,"['Ana', 'D.Va', 'Doomfist', 'Lúcio', 'Mercy', 'Orisa', 'Pharah', 'Widowmaker', 'Wrecking Ball']","['Ana', 'D.Va', 'Lúcio', 'McCree', 'Mei', 'Moira', 'Orisa', 'Reaper', 'Widowmaker', 'Wrecking Ball']",win,win
21511,"['Ana', 'Baptiste', 'D.Va', 'Genji', 'Hanzo', 'Lúcio', 'Mei', 'Mercy', 'Moira', 'Orisa', 'Reaper', 'Roadhog', 'Soldier: 76', 'Widowmaker', 'Wrecking Ball', 'Zarya', 'Zenyatta']","['Ana', 'Baptiste', 'D.Va', 'Lúcio', 'Mei', 'Mercy', 'Moira', 'Orisa', 'Reaper', 'Roadhog', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']",lose,lose
21511,"['Ana', 'Baptiste', 'D.Va', 'Lúcio', 'Mei', 'Mercy', 'Moira', 'Orisa', 'Reaper', 'Roadhog', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']","['Ana', 'Baptiste', 'D.Va', 'Genji', 'Hanzo', 'Lúcio', 'Mei', 'Mercy', 'Moira', 'Orisa', 'Reaper', 'Roadhog', 'Soldier: 76', 'Widowmaker', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,win
21511,"['D.Va', 'Lúcio', 'Mei', 'Moira', 'Orisa', 'Reaper', 'Tracer', 'Wrecking Ball']","['D.Va', 'Lúcio', 'Mei', 'Moira', 'Orisa', 'Reaper', 'Zenyatta']",lose,lose
21511,"['D.Va', 'Lúcio', 'Mei', 'Moira', 'Orisa', 'Reaper', 'Zenyatta']","['D.Va', 'Lúcio', 'Mei', 'Moira', 'Orisa', 'Reaper', 'Tracer', 'Wrecking Ball']",win,win
21511,"['Ana', 'Baptiste', 'Brigitte', 'Hanzo', 'Lúcio', 'Mei', 'Orisa', 'Roadhog', 'Tracer', 'Wrecking Ball', 'Zenyatta']","['Ana', 'Baptiste', 'Doomfist', 'Hanzo', 'Mei', 'Orisa', 'Roadhog', 'Tracer', 'Widowmaker', 'Wrecking Ball']",win,lose
21511,"['Ana', 'Baptiste', 'Doomfist', 'Hanzo', 'Mei', 'Orisa', 'Roadhog', 'Tracer', 'Widowmaker', 'Wrecking Ball']","['Ana', 'Baptiste', 'Brigitte', 'Hanzo', 'Lúcio', 'Mei', 'Orisa', 'Roadhog', 'Tracer', 'Wrecking Ball', 'Zenyatta']",lose,win
21512,"['Ana', 'Baptiste', 'D.Va', 'Hanzo', 'Lúcio', 'Mei', 'Mercy', 'Moira', 'Orisa', 'Pharah', 'Reaper', 'Roadhog', 'Sombra', 'Tracer', 'Wrecking Ball', 'Zenyatta']","['Ana', 'Baptiste', 'Hanzo', 'Lúcio', 'McCree', 'Mei', 'Mercy', 'Orisa', 'Roadhog', 'Tracer', 'Winston', 'Wrecking Ball', 'Zenyatta']",lose,lose
21512,"['Ana', 'Baptiste', 'Hanzo', 'Lúcio', 'McCree', 'Mei', 'Mercy', 'Orisa', 'Roadhog', 'Tracer', 'Winston', 'Wrecking Ball', 'Zenyatta']","['Ana', 'Baptiste', 'D.Va', 'Hanzo', 'Lúcio', 'Mei', 'Mercy', 'Moira', 'Orisa', 'Pharah', 'Reaper', 'Roadhog', 'Sombra', 'Tracer', 'Wrecking Ball', 'Zenyatta']",win,win
21512,"['Ana', 'Baptiste', 'Bastion', 'Brigitte', 'D.Va', 'Doomfist', 'Genji', 'Hanzo', 'Junkrat', 'Lúcio', 'Mei', 'Mercy', 'Orisa', 'Pharah', 'Reinhardt', 'Roadhog', 'Soldier: 76', 'Torbjörn', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']","['Ana', 'Baptiste', 'Brigitte', 'Doomfist', 'Genji', 'Hanzo', 'Lúcio', 'Mei', 'Mercy', 'Orisa', 'Pharah', 'Reaper', 'Reinhardt', 'Roadhog', 'Symmetra', 'Torbjörn', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']",lose,lose
21512,"['Ana', 'Baptiste', 'Brigitte', 'Doomfist', 'Genji', 'Hanzo', 'Lúcio', 'Mei', 'Mercy', 'Orisa', 'Pharah', 'Reaper', 'Reinhardt', 'Roadhog', 'Symmetra', 'Torbjörn', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']","['Ana', 'Baptiste', 'Bastion', 'Brigitte', 'D.Va', 'Doomfist', 'Genji', 'Hanzo', 'Junkrat', 'Lúcio', 'Mei', 'Mercy', 'Orisa', 'Pharah', 'Reinhardt', 'Roadhog', 'Soldier: 76', 'Torbjörn', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']",win,win
21512,"['Ana', 'Baptiste', 'D.Va', 'Hanzo', 'Mei', 'Orisa', 'Roadhog', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']","['Ana', 'Baptiste', 'Hanzo', 'Lúcio', 'Mei', 'Mercy', 'Orisa', 'Pharah', 'Roadhog']",lose,lose
21512,"['Ana', 'Baptiste', 'Hanzo', 'Lúcio', 'Mei', 'Mercy', 'Orisa', 'Pharah', 'Roadhog']","['Ana', 'Baptiste', 'D.Va', 'Hanzo', 'Mei', 'Orisa', 'Roadhog', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']",win,win
21512,"['Ana', 'D.Va', 'Hanzo', 'Lúcio', 'McCree', 'Mei', 'Mercy', 'Moira', 'Orisa', 'Reaper', 'Tracer', 'Widowmaker', 'Wrecking Ball']","['Ana', 'D.Va', 'Hanzo', 'Lúcio', 'Mei', 'Mercy', 'Moira', 'Orisa', 'Pharah', 'Reaper', 'Roadhog', 'Sombra', 'Symmetra', 'Widowmaker']",lose,lose
21512,"['Ana', 'D.Va', 'Hanzo', 'Lúcio', 'Mei', 'Mercy', 'Moira', 'Orisa', 'Pharah', 'Reaper', 'Roadhog', 'Sombra', 'Symmetra', 'Widowmaker']","['Ana', 'D.Va', 'Hanzo', 'Lúcio', 'McCree', 'Mei', 'Mercy', 'Moira', 'Orisa', 'Reaper', 'Tracer', 'Widowmaker', 'Wrecking Ball']",win,win
21513,"['Ana', 'Baptiste', 'Doomfist', 'Hanzo', 'Lúcio', 'Mei', 'Orisa', 'Roadhog', 'Zenyatta']","['Ana', 'Baptiste', 'Hanzo', 'Mei', 'Orisa', 'Roadhog', 'Widowmaker', 'Zenyatta']",lose,lose
21513,"['Ana', 'Baptiste', 'Hanzo', 'Mei', 'Orisa', 'Roadhog', 'Widowmaker', 'Zenyatta']","['Ana', 'Baptiste', 'Doomfist', 'Hanzo', 'Lúcio', 'Mei', 'Orisa', 'Roadhog', 'Zenyatta']",win,win
21513,"['Ana', 'Baptiste', 'D.Va', 'Doomfist', 'Hanzo', 'Lúcio', 'McCree', 'Mei', 'Mercy', 'Orisa', 'Pharah', 'Reinhardt', 'Roadhog', 'Sombra', 'Wrecking Ball']","['Ana', 'D.Va', 'Doomfist', 'Lúcio', 'Mei', 'Moira', 'Orisa', 'Reaper', 'Sombra', 'Wrecking Ball', 'Zarya']",win,lose
21513,"['Ana', 'D.Va', 'Doomfist', 'Lúcio', 'Mei', 'Moira', 'Orisa', 'Reaper', 'Sombra', 'Wrecking Ball', 'Zarya']","['Ana', 'Baptiste', 'D.Va', 'Doomfist', 'Hanzo', 'Lúcio', 'McCree', 'Mei', 'Mercy', 'Orisa', 'Pharah', 'Reinhardt', 'Roadhog', 'Sombra', 'Wrecking Ball']",lose,win
21513,"['Ana', 'Baptiste', 'Hanzo', 'Mei', 'Orisa', 'Roadhog', 'Wrecking Ball', 'Zenyatta']","['Ana', 'Baptiste', 'D.Va', 'Doomfist', 'Hanzo', 'Lúcio', 'Mei', 'Orisa', 'Roadhog', 'Wrecking Ball', 'Zenyatta']",win,lose
21513,"['Ana', 'Baptiste', 'D.Va', 'Doomfist', 'Hanzo', 'Lúcio', 'Mei', 'Orisa', 'Roadhog', 'Wrecking Ball', 'Zenyatta']","['Ana', 'Baptiste', 'Hanzo', 'Mei', 'Orisa', 'Roadhog', 'Wrecking Ball', 'Zenyatta']",lose,win
21513,"['Ana', 'D.Va', 'Doomfist', 'Lúcio', 'Mei', 'Mercy', 'Moira', 'Orisa', 'Pharah', 'Reaper', 'Roadhog', 'Sombra']","['D.Va', 'Lúcio', 'Mei', 'Moira', 'Orisa', 'Reaper', 'Symmetra']",lose,lose
21513,"['D.Va', 'Lúcio', 'Mei', 'Moira', 'Orisa', 'Reaper', 'Symmetra']","['Ana', 'D.Va', 'Doomfist', 'Lúcio', 'Mei', 'Mercy', 'Moira', 'Orisa', 'Pharah', 'Reaper', 'Roadhog', 'Sombra']",win,win
21513,"['D.Va', 'Doomfist', 'Lúcio', 'Mei', 'Moira', 'Orisa', 'Reaper', 'Symmetra', 'Wrecking Ball', 'Zenyatta']","['D.Va', 'Doomfist', 'Lúcio', 'Mei', 'Moira', 'Orisa', 'Reaper', 'Symmetra', 'Wrecking Ball']",lose,lose
21513,"['D.Va', 'Doomfist', 'Lúcio', 'Mei', 'Moira', 'Orisa', 'Reaper', 'Symmetra', 'Wrecking Ball']","['D.Va', 'Doomfist', 'Lúcio', 'Mei', 'Moira', 'Orisa', 'Reaper', 'Symmetra', 'Wrecking Ball', 'Zenyatta']",win,win
21514,"['Baptiste', 'D.Va', 'Lúcio', 'Mei', 'Orisa', 'Roadhog', 'Symmetra', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']","['Ana', 'D.Va', 'Lúcio', 'Mei', 'Moira', 'Orisa', 'Reaper', 'Wrecking Ball']",win,win
21514,"['Ana', 'D.Va', 'Lúcio', 'Mei', 'Moira', 'Orisa', 'Reaper', 'Wrecking Ball']","['Baptiste', 'D.Va', 'Lúcio', 'Mei', 'Orisa', 'Roadhog', 'Symmetra', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']",lose,lose
21514,"['Baptiste', 'Hanzo', 'Mei', 'Orisa', 'Roadhog', 'Widowmaker', 'Zenyatta']","['Baptiste', 'Hanzo', 'Mei', 'Orisa', 'Roadhog', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']",win,win
21514,"['Baptiste', 'Hanzo', 'Mei', 'Orisa', 'Roadhog', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']","['Baptiste', 'Hanzo', 'Mei', 'Orisa', 'Roadhog', 'Widowmaker', 'Zenyatta']",lose,lose
21514,"['Ana', 'Baptiste', 'Doomfist', 'Hanzo', 'Lúcio', 'Mei', 'Orisa', 'Roadhog', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']","['Ana', 'Baptiste', 'D.Va', 'Doomfist', 'Hanzo', 'Mei', 'Mercy', 'Moira', 'Orisa', 'Pharah', 'Roadhog', 'Zenyatta']",win,win
21514,"['Ana', 'Baptiste', 'D.Va', 'Doomfist', 'Hanzo', 'Mei', 'Mercy', 'Moira', 'Orisa', 'Pharah', 'Roadhog', 'Zenyatta']","['Ana', 'Baptiste', 'Doomfist', 'Hanzo', 'Lúcio', 'Mei', 'Orisa', 'Roadhog', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']",lose,lose
21514,"['Ana', 'Baptiste', 'Mei', 'Orisa', 'Roadhog', 'Soldier: 76', 'Tracer', 'Widowmaker', 'Zenyatta']","['Ana', 'Baptiste', 'D.Va', 'Doomfist', 'Hanzo', 'Lúcio', 'Mei', 'Mercy', 'Moira', 'Orisa', 'Pharah', 'Roadhog', 'Sombra', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']",win,win
21514,"['Ana', 'Baptiste', 'D.Va', 'Doomfist', 'Hanzo', 'Lúcio', 'Mei', 'Mercy', 'Moira', 'Orisa', 'Pharah', 'Roadhog', 'Sombra', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']","['Ana', 'Baptiste', 'Mei', 'Orisa', 'Roadhog', 'Soldier: 76', 'Tracer', 'Widowmaker', 'Zenyatta']",lose,lose
21515,"['Ana', 'Baptiste', 'D.Va', 'Doomfist', 'Hanzo', 'Mei', 'Mercy', 'Orisa', 'Pharah', 'Reinhardt', 'Roadhog', 'Sombra', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']","['Ana', 'Baptiste', 'D.Va', 'Hanzo', 'Mei', 'Mercy', 'Orisa', 'Pharah', 'Roadhog', 'Widowmaker', 'Zenyatta']",lose,lose
21515,"['Ana', 'Baptiste', 'D.Va', 'Hanzo', 'Mei', 'Mercy', 'Orisa', 'Pharah', 'Roadhog', 'Widowmaker', 'Zenyatta']","['Ana', 'Baptiste', 'D.Va', 'Doomfist', 'Hanzo', 'Mei', 'Mercy', 'Orisa', 'Pharah', 'Reinhardt', 'Roadhog', 'Sombra', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']",win,win
21515,"['Ana', 'D.Va', 'Doomfist', 'Genji', 'Hanzo', 'Lúcio', 'McCree', 'Mercy', 'Orisa', 'Roadhog', 'Sombra', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']","['Ana', 'Ashe', 'Baptiste', 'Brigitte', 'D.Va', 'Doomfist', 'Lúcio', 'Mercy', 'Moira', 'Orisa', 'Reinhardt', 'Roadhog', 'Soldier: 76', 'Tracer', 'Widowmaker', 'Wrecking Ball']",lose,lose
21515,"['Ana', 'Ashe', 'Baptiste', 'Brigitte', 'D.Va', 'Doomfist', 'Lúcio', 'Mercy', 'Moira', 'Orisa', 'Reinhardt', 'Roadhog', 'Soldier: 76', 'Tracer', 'Widowmaker', 'Wrecking Ball']","['Ana', 'D.Va', 'Doomfist', 'Genji', 'Hanzo', 'Lúcio', 'McCree', 'Mercy', 'Orisa', 'Roadhog', 'Sombra', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']",win,win
21515,"['D.Va', 'Doomfist', 'Lúcio', 'Mei', 'Mercy', 'Moira', 'Orisa', 'Pharah', 'Reaper', 'Symmetra', 'Winston', 'Wrecking Ball']","['D.Va', 'Doomfist', 'Lúcio', 'Mei', 'Moira', 'Orisa', 'Reaper', 'Symmetra', 'Tracer']",lose,lose
21515,"['D.Va', 'Doomfist', 'Lúcio', 'Mei', 'Moira', 'Orisa', 'Reaper', 'Symmetra', 'Tracer']","['D.Va', 'Doomfist', 'Lúcio', 'Mei', 'Mercy', 'Moira', 'Orisa', 'Pharah', 'Reaper', 'Symmetra', 'Winston', 'Wrecking Ball']",win,win
21515,"['Ana', 'Baptiste', 'D.Va', 'Doomfist', 'Hanzo', 'Mei', 'Mercy', 'Orisa', 'Pharah', 'Roadhog', 'Symmetra', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']","['Ana', 'Baptiste', 'Bastion', 'Doomfist', 'Hanzo', 'Lúcio', 'Mei', 'Mercy', 'Orisa', 'Pharah', 'Reinhardt', 'Roadhog', 'Widowmaker']",lose,lose
21515,"['Ana', 'Baptiste', 'Bastion', 'Doomfist', 'Hanzo', 'Lúcio', 'Mei', 'Mercy', 'Orisa', 'Pharah', 'Reinhardt', 'Roadhog', 'Widowmaker']","['Ana', 'Baptiste', 'D.Va', 'Doomfist', 'Hanzo', 'Mei', 'Mercy', 'Orisa', 'Pharah', 'Roadhog', 'Symmetra', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']",win,win
21521,"['Ana', 'D.Va', 'Doomfist', 'Lúcio', 'Mei', 'Mercy', 'Moira', 'Orisa', 'Pharah', 'Reaper', 'Roadhog', 'Sombra', 'Tracer', 'Wrecking Ball']","['D.Va', 'Doomfist', 'Lúcio', 'Mei', 'Moira', 'Orisa', 'Reaper', 'Symmetra', 'Widowmaker', 'Winston', 'Wrecking Ball']",win,win
21521,"['D.Va', 'Doomfist', 'Lúcio', 'Mei', 'Moira', 'Orisa', 'Reaper', 'Symmetra', 'Widowmaker', 'Winston', 'Wrecking Ball']","['Ana', 'D.Va', 'Doomfist', 'Lúcio', 'Mei', 'Mercy', 'Moira', 'Orisa', 'Pharah', 'Reaper', 'Roadhog', 'Sombra', 'Tracer', 'Wrecking Ball']",lose,lose
21521,"['Ana', 'Baptiste', 'D.Va', 'Doomfist', 'Hanzo', 'Lúcio', 'Mei', 'Moira', 'Orisa', 'Pharah', 'Roadhog', 'Zenyatta']","['Ana', 'Baptiste', 'D.Va', 'Doomfist', 'Hanzo', 'Lúcio', 'McCree', 'Mei', 'Mercy', 'Moira', 'Orisa', 'Reaper', 'Roadhog', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']",win,win
21521,"['Ana', 'Baptiste', 'D.Va', 'Doomfist', 'Hanzo', 'Lúcio', 'McCree', 'Mei', 'Mercy', 'Moira', 'Orisa', 'Reaper', 'Roadhog', 'Widowmaker', 'Wrecking Ball', 'Zenyatta']","['Ana', 'Baptiste', 'D.Va', 'Doomfist', 'Hanzo', 'Lúcio', 'Mei', 'Moira', 'Orisa', 'Pharah', 'Roadhog', 'Zenyatta']",lose,lose
21521,"['Ana', 'Baptiste', 'D.Va', 'Doomfist', 'Lúcio', 'Mei', 'Moira', 'Orisa', 'Reaper', 'Roadhog', 'Wrecking Ball']","['Ana', 'Baptiste', 'D.Va', 'Doomfist', 'Hanzo', 'Lúcio', 'McCree', 'Mei', 'Moira', 'Orisa', 'Reaper', 'Roadhog', 'Tracer', 'Wrecking Ball']",lose,win
21521,"['Ana', 'Baptiste', 'D.Va', 'Doomfist', 'Hanzo', 'Lúcio', 'McCree', 'Mei', 'Moira', 'Orisa', 'Reaper', 'Roadhog', 'Tracer', 'Wrecking Ball']","['Ana', 'Baptiste', 'D.Va', 'Doomfist', 'Lúcio', 'Mei', 'Moira', 'Orisa', 'Reaper', 'Roadhog', 'Wrecking Ball']",win,lose
21521,"['Ana', 'D.Va', 'Lúcio', 'Mei', 'Mercy', 'Moira', 'Orisa', 'Pharah', 'Reaper', 'Roadhog', 'Sombra', 'Symmetra', 'Wrecking Ball']","['Ana', 'D.Va', 'Doomfist', 'Lúcio', 'Mei', 'Moira', 'Orisa', 'Reaper', 'Symmetra', 'Tracer', 'Widowmaker']",lose,win
21521,"['Ana', 'D.Va', 'Doomfist', 'Lúcio', 'Mei', 'Moira', 'Orisa', 'Reaper', 'Symmetra', 'Tracer', 'Widowmaker']","['Ana', 'D.Va', 'Lúcio', 'Mei', 'Mercy', 'Moira', 'Orisa', 'Pharah', 'Reaper', 'Roadhog', 'Sombra', 'Symmetra', 'Wrecking Ball']",win,lose
21521,"['Ana', 'Baptiste', 'D.Va', 'Doomfist', 'Hanzo', 'Lúcio', 'Mei', 'Moira', 'Orisa', 'Roadhog', 'Sombra', 'Tracer', 'Wrecking Ball']","['Ana', 'Baptiste', 'D.Va', 'Doomfist', 'Hanzo', 'Lúcio', 'Mei', 'Moira', 'Orisa', 'Reaper', 'Winston', 'Wrecking Ball']",win,win
21521,"['Ana', 'Baptiste', 'D.Va', 'Doomfist', 'Hanzo', 'Lúcio', 'Mei', 'Moira', 'Orisa', 'Reaper', 'Winston', 'Wrecking Ball']","['Ana', 'Baptiste', 'D.Va', 'Doomfist', 'Hanzo', 'Lúcio', 'Mei', 'Moira', 'Orisa', 'Roadhog', 'Sombra', 'Tracer', 'Wrecking Ball']",lose,lose
