match_id,map_name,team_name,team_comp,match_win,map_win,year
21364,Blizzard World,Washington Justice,"['Ana', 'Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Symmetra', 'Zarya', 'Zenyatta']",win,win,2019.0
21364,Busan,Boston Uprising,"['Ana', 'Brigitte', 'D.Va', 'Lúcio', 'Mercy', 'Pharah', 'Reinhardt', 'Sombra', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
21364,Busan,Washington Justice,"['Brigitte', 'D.Va', 'Lúcio', 'Moira', 'Reinhardt', 'Sombra', 'Winston', 'Zarya', 'Zenyatta']",win,win,2019.0
21364,Lijiang Tower,Boston Uprising,"['Ana', 'Brigitte', 'Doomfist', 'Lúcio', 'Mei', 'Mercy', 'Moira', 'Pharah', 'Reinhardt', 'Sombra', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,lose,2019.0
21364,Lijiang Tower,Washington Justice,"['Ana', 'Brigitte', 'D.Va', 'Lúcio', 'Moira', 'Reinhardt', 'Zarya', 'Zenyatta']",lose,win,2019.0
21364,Rialto,Boston Uprising,"['Brigitte', 'D.Va', 'Hanzo', 'Lúcio', 'Pharah', 'Reinhardt', 'Tracer', 'Zarya', 'Zenyatta']",lose,lose,2019.0
21364,Rialto,Washington Justice,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Zarya', 'Zenyatta']",win,win,2019.0
21364,Temple of Anubis,Boston Uprising,"['Ana', 'Brigitte', 'D.Va', 'Lúcio', 'Mercy', 'Pharah', 'Reinhardt', 'Sombra', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,lose,2019.0
21364,Temple of Anubis,Washington Justice,"['Brigitte', 'D.Va', 'Lúcio', 'Moira', 'Reinhardt', 'Tracer', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,win,2019.0
21365,Dorado,Chengdu Hunters,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Zarya', 'Zenyatta']",win,lose,2019.0
21365,Dorado,Guangzhou Charge,"['Ana', 'Brigitte', 'D.Va', 'Doomfist', 'Lúcio', 'Reinhardt', 'Zarya', 'Zenyatta']",lose,win,2019.0
21365,Eichenwalde,Chengdu Hunters,"['Ana', 'Baptiste', 'Brigitte', 'D.Va', 'Doomfist', 'Genji', 'Hanzo', 'Junkrat', 'Lúcio', 'McCree', 'Mercy', 'Orisa', 'Pharah', 'Reinhardt', 'Roadhog', 'Sombra', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
21365,Eichenwalde,Guangzhou Charge,"['Ana', 'Brigitte', 'D.Va', 'Doomfist', 'Hanzo', 'Junkrat', 'Lúcio', 'McCree', 'Mercy', 'Orisa', 'Pharah', 'Reinhardt', 'Roadhog', 'Soldier: 76', 'Sombra', 'Widowmaker', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,win,2019.0
21365,Oasis,Chengdu Hunters,"['Ana', 'Brigitte', 'D.Va', 'Doomfist', 'Genji', 'Lúcio', 'McCree', 'Mercy', 'Moira', 'Pharah', 'Reinhardt', 'Soldier: 76', 'Sombra', 'Tracer', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
21365,Oasis,Guangzhou Charge,"['Ana', 'Brigitte', 'D.Va', 'Lúcio', 'Mercy', 'Moira', 'Pharah', 'Soldier: 76', 'Sombra', 'Winston', 'Wrecking Ball']",win,win,2019.0
21365,Volskaya Industries,Chengdu Hunters,"['Ana', 'Brigitte', 'D.Va', 'Genji', 'Hanzo', 'Lúcio', 'Mercy', 'Moira', 'Pharah', 'Reinhardt', 'Soldier: 76', 'Sombra', 'Tracer', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
21365,Volskaya Industries,Guangzhou Charge,"['Ana', 'Brigitte', 'Doomfist', 'Lúcio', 'Mei', 'Reinhardt', 'Sombra', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,win,2019.0
21366,Hollywood,Atlanta Reign,"['Brigitte', 'D.Va', 'Doomfist', 'Lúcio', 'Reinhardt', 'Tracer', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
21366,Hollywood,Vancouver Titans,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Zarya', 'Zenyatta']",win,win,2019.0
21366,Nepal,Atlanta Reign,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
21366,Nepal,Vancouver Titans,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Zarya', 'Zenyatta']",win,win,2019.0
21366,Paris,Atlanta Reign,"['Baptiste', 'Brigitte', 'D.Va', 'Doomfist', 'Lúcio', 'Pharah', 'Reinhardt', 'Sombra', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,lose,2019.0
21366,Paris,Vancouver Titans,"['Brigitte', 'D.Va', 'Doomfist', 'Hanzo', 'Lúcio', 'Mercy', 'Pharah', 'Reinhardt', 'Soldier: 76', 'Sombra', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,win,2019.0
21366,Watchpoint: Gibraltar,Atlanta Reign,"['Baptiste', 'Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
21366,Watchpoint: Gibraltar,Vancouver Titans,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Roadhog', 'Sombra', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,win,2019.0
21367,Eichenwalde,Boston Uprising,"['Brigitte', 'D.Va', 'Lúcio', 'Moira', 'Reinhardt', 'Widowmaker', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
21367,Eichenwalde,Paris Eternal,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Zarya', 'Zenyatta']",win,win,2019.0
21367,Ilios,Boston Uprising,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Tracer', 'Zarya', 'Zenyatta']",win,lose,2019.0
21367,Ilios,Paris Eternal,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,win,2019.0
21367,Paris,Boston Uprising,"['Ana', 'Brigitte', 'D.Va', 'Doomfist', 'Hanzo', 'Lúcio', 'Mei', 'Mercy', 'Pharah', 'Reinhardt', 'Sombra', 'Tracer', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
21367,Paris,Paris Eternal,"['Ana', 'Baptiste', 'Bastion', 'Brigitte', 'D.Va', 'Doomfist', 'Hanzo', 'Junkrat', 'Lúcio', 'Mercy', 'Orisa', 'Pharah', 'Reinhardt', 'Sombra', 'Tracer', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,win,2019.0
21367,Watchpoint: Gibraltar,Boston Uprising,"['Brigitte', 'D.Va', 'Lúcio', 'Mei', 'Orisa', 'Reinhardt', 'Roadhog', 'Tracer', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
21367,Watchpoint: Gibraltar,Paris Eternal,"['Baptiste', 'Brigitte', 'D.Va', 'Doomfist', 'Genji', 'Lúcio', 'Orisa', 'Reinhardt', 'Roadhog', 'Tracer', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,win,2019.0
21368,Havana,Los Angeles Gladiators,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Zarya', 'Zenyatta']",win,win,2019.0
21368,Havana,Washington Justice,"['Ana', 'Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
21368,Horizon Lunar Colony,Los Angeles Gladiators,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Zarya', 'Zenyatta']",win,win,2019.0
21368,Horizon Lunar Colony,Washington Justice,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
21368,Nepal,Los Angeles Gladiators,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Tracer', 'Winston', 'Zarya', 'Zenyatta']",win,win,2019.0
21368,Nepal,Washington Justice,"['Brigitte', 'D.Va', 'Lúcio', 'Moira', 'Reinhardt', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
21368,Numbani,Los Angeles Gladiators,"['Brigitte', 'D.Va', 'Hanzo', 'Lúcio', 'Reinhardt', 'Roadhog', 'Tracer', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,win,2019.0
21368,Numbani,Washington Justice,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
21369,Hollywood,Guangzhou Charge,"['Ana', 'Brigitte', 'D.Va', 'Hanzo', 'Lúcio', 'Mercy', 'Orisa', 'Pharah', 'Reinhardt', 'Soldier: 76', 'Sombra', 'Symmetra', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,win,2019.0
21369,Hollywood,Toronto Defiant,"['Ana', 'Ashe', 'Brigitte', 'D.Va', 'Doomfist', 'Hanzo', 'Junkrat', 'Lúcio', 'Mercy', 'Orisa', 'Pharah', 'Reinhardt', 'Sombra', 'Tracer', 'Winston', 'Wrecking Ball', 'Zarya']",lose,lose,2019.0
21369,Ilios,Guangzhou Charge,"['Ana', 'Brigitte', 'Lúcio', 'Mercy', 'Pharah', 'Reinhardt', 'Sombra', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,win,2019.0
21369,Ilios,Toronto Defiant,"['Ana', 'Brigitte', 'D.Va', 'Lúcio', 'Mercy', 'Moira', 'Reinhardt', 'Sombra', 'Tracer', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
21369,Paris,Guangzhou Charge,"['Ana', 'Baptiste', 'Bastion', 'Brigitte', 'Hanzo', 'Junkrat', 'Lúcio', 'Mercy', 'Orisa', 'Pharah', 'Reinhardt', 'Sombra', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,win,2019.0
21369,Paris,Toronto Defiant,"['Ana', 'Ashe', 'Baptiste', 'Brigitte', 'D.Va', 'Hanzo', 'Lúcio', 'Mei', 'Mercy', 'Moira', 'Orisa', 'Pharah', 'Reinhardt', 'Roadhog', 'Torbjörn', 'Tracer', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
21369,Watchpoint: Gibraltar,Guangzhou Charge,"['Brigitte', 'Lúcio', 'Reinhardt', 'Roadhog', 'Sombra', 'Zarya', 'Zenyatta']",win,win,2019.0
21369,Watchpoint: Gibraltar,Toronto Defiant,"['Ana', 'Baptiste', 'Brigitte', 'D.Va', 'Lúcio', 'Orisa', 'Reinhardt', 'Roadhog', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
21370,Dorado,Los Angeles Gladiators,"['Ana', 'Baptiste', 'Doomfist', 'Lúcio', 'Mercy', 'Orisa', 'Pharah', 'Reinhardt', 'Sombra', 'Tracer', 'Widowmaker', 'Wrecking Ball']",win,win,2019.0
21370,Dorado,Toronto Defiant,"['Ana', 'Brigitte', 'D.Va', 'Hanzo', 'Lúcio', 'Mercy', 'Orisa', 'Pharah', 'Roadhog', 'Soldier: 76', 'Sombra', 'Tracer', 'Widowmaker', 'Winston', 'Wrecking Ball']",lose,lose,2019.0
21370,Horizon Lunar Colony,Los Angeles Gladiators,"['Ana', 'Baptiste', 'Bastion', 'Brigitte', 'D.Va', 'Hanzo', 'Lúcio', 'Mercy', 'Orisa', 'Reinhardt', 'Roadhog', 'Sombra', 'Torbjörn', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,win,2019.0
21370,Horizon Lunar Colony,Toronto Defiant,"['Ana', 'Ashe', 'Baptiste', 'Bastion', 'Brigitte', 'D.Va', 'Doomfist', 'Genji', 'Hanzo', 'Lúcio', 'Mercy', 'Orisa', 'Pharah', 'Reinhardt', 'Soldier: 76', 'Sombra', 'Tracer', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zarya']",lose,lose,2019.0
21370,Nepal,Los Angeles Gladiators,"['Brigitte', 'D.Va', 'Lúcio', 'Moira', 'Sombra', 'Winston', 'Zarya', 'Zenyatta']",win,win,2019.0
21370,Nepal,Toronto Defiant,"['Ana', 'Brigitte', 'D.Va', 'Doomfist', 'Hanzo', 'Lúcio', 'Mercy', 'Orisa', 'Pharah', 'Reinhardt', 'Roadhog', 'Sombra', 'Tracer', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
21370,Numbani,Los Angeles Gladiators,"['Ana', 'Baptiste', 'Bastion', 'Brigitte', 'Lúcio', 'Mercy', 'Orisa', 'Pharah', 'Reinhardt', 'Sombra', 'Tracer', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zarya']",win,win,2019.0
21370,Numbani,Toronto Defiant,"['Ana', 'Brigitte', 'D.Va', 'Doomfist', 'Hanzo', 'Lúcio', 'Mercy', 'Pharah', 'Reinhardt', 'Sombra', 'Winston', 'Wrecking Ball', 'Zarya']",lose,lose,2019.0
21371,Busan,Dallas Fuel,"['Brigitte', 'D.Va', 'Lúcio', 'Moira', 'Reinhardt', 'Sombra', 'Winston', 'Zarya', 'Zenyatta']",win,win,2019.0
21371,Busan,Florida Mayhem,"['Brigitte', 'D.Va', 'Doomfist', 'Lúcio', 'Reinhardt', 'Sombra', 'Tracer', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
21371,King's Row,Dallas Fuel,"['Ana', 'Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Zarya', 'Zenyatta']",win,win,2019.0
21371,King's Row,Florida Mayhem,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Sombra', 'Widowmaker', 'Zarya', 'Zenyatta']",lose,lose,2019.0
21371,Rialto,Dallas Fuel,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Zarya', 'Zenyatta']",win,win,2019.0
21371,Rialto,Florida Mayhem,"['Ana', 'Brigitte', 'D.Va', 'Doomfist', 'Lúcio', 'Reinhardt', 'Sombra', 'Tracer', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
21371,Temple of Anubis,Dallas Fuel,"['Ana', 'Brigitte', 'D.Va', 'Doomfist', 'Lúcio', 'Reinhardt', 'Roadhog', 'Sombra', 'Tracer', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,win,2019.0
21371,Temple of Anubis,Florida Mayhem,"['Ana', 'Brigitte', 'D.Va', 'Doomfist', 'Lúcio', 'Mei', 'Reinhardt', 'Sombra', 'Symmetra', 'Tracer', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,lose,2019.0
21372,Busan,Chengdu Hunters,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
21372,Busan,Los Angeles Valiant,"['Ana', 'Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Sombra', 'Winston', 'Zarya', 'Zenyatta']",win,win,2019.0
21372,King's Row,Chengdu Hunters,"['Ana', 'Baptiste', 'Bastion', 'Brigitte', 'D.Va', 'Junkrat', 'Lúcio', 'McCree', 'Mercy', 'Orisa', 'Reinhardt', 'Roadhog', 'Sombra', 'Symmetra', 'Torbjörn', 'Widowmaker', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
21372,King's Row,Los Angeles Valiant,"['Ana', 'Baptiste', 'Brigitte', 'D.Va', 'Hanzo', 'Lúcio', 'Mercy', 'Orisa', 'Pharah', 'Reinhardt', 'Roadhog', 'Sombra', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,win,2019.0
21372,Lijiang Tower,Chengdu Hunters,"['Ana', 'Brigitte', 'D.Va', 'Lúcio', 'Mercy', 'Pharah', 'Reinhardt', 'Sombra', 'Widowmaker', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
21372,Lijiang Tower,Los Angeles Valiant,"['Ana', 'Brigitte', 'D.Va', 'Lúcio', 'Mercy', 'Moira', 'Pharah', 'Widowmaker', 'Winston', 'Zarya']",win,win,2019.0
21372,Paris,Chengdu Hunters,"['Ana', 'Brigitte', 'D.Va', 'Genji', 'Junkrat', 'Lúcio', 'McCree', 'Mercy', 'Orisa', 'Pharah', 'Reinhardt', 'Sombra', 'Torbjörn', 'Widowmaker', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,lose,2019.0
21372,Paris,Los Angeles Valiant,"['Ana', 'Brigitte', 'D.Va', 'Hanzo', 'Lúcio', 'McCree', 'Mercy', 'Orisa', 'Pharah', 'Reinhardt', 'Roadhog', 'Sombra', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,win,2019.0
21372,Watchpoint: Gibraltar,Chengdu Hunters,"['Ana', 'Baptiste', 'Brigitte', 'D.Va', 'Hanzo', 'Junkrat', 'Lúcio', 'Mercy', 'Reinhardt', 'Widowmaker', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,lose,2019.0
21372,Watchpoint: Gibraltar,Los Angeles Valiant,"['Brigitte', 'D.Va', 'Genji', 'Hanzo', 'Lúcio', 'Mercy', 'Reinhardt', 'Tracer', 'Widowmaker', 'Winston', 'Zarya', 'Zenyatta']",lose,win,2019.0
21373,Blizzard World,Hangzhou Spark,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Sombra', 'Symmetra', 'Zarya', 'Zenyatta']",win,win,2019.0
21373,Blizzard World,Seoul Dynasty,"['Ana', 'Brigitte', 'D.Va', 'Genji', 'Hanzo', 'Lúcio', 'Moira', 'Reinhardt', 'Soldier: 76', 'Sombra', 'Symmetra', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
21373,Hanamura,Hangzhou Spark,"['Baptiste', 'Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,win,2019.0
21373,Hanamura,Seoul Dynasty,"['Brigitte', 'D.Va', 'Doomfist', 'Hanzo', 'Lúcio', 'Reinhardt', 'Soldier: 76', 'Sombra', 'Tracer', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
21373,Lijiang Tower,Hangzhou Spark,"['Ana', 'Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Sombra', 'Tracer', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,win,2019.0
21373,Lijiang Tower,Seoul Dynasty,"['Baptiste', 'Brigitte', 'D.Va', 'Doomfist', 'Lúcio', 'Reinhardt', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,lose,2019.0
21373,Rialto,Hangzhou Spark,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Widowmaker', 'Zarya', 'Zenyatta']",win,win,2019.0
21373,Rialto,Seoul Dynasty,"['Baptiste', 'Brigitte', 'D.Va', 'Doomfist', 'Lúcio', 'Reinhardt', 'Widowmaker', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
21374,Numbani,Los Angeles Valiant,"['Brigitte', 'D.Va', 'Lúcio', 'McCree', 'Reinhardt', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
21374,Numbani,Shanghai Dragons,"['Ana', 'Brigitte', 'D.Va', 'Doomfist', 'Lúcio', 'Mercy', 'Pharah', 'Reinhardt', 'Sombra', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,win,2019.0
21374,Oasis,Los Angeles Valiant,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Zarya', 'Zenyatta']",lose,lose,2019.0
21374,Oasis,Shanghai Dragons,"['Brigitte', 'Lúcio', 'Reinhardt', 'Sombra', 'Zarya', 'Zenyatta']",win,win,2019.0
21374,Paris,Los Angeles Valiant,"['Ana', 'Brigitte', 'D.Va', 'Hanzo', 'Lúcio', 'Reinhardt', 'Roadhog', 'Sombra', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
21374,Paris,Shanghai Dragons,"['Brigitte', 'D.Va', 'Doomfist', 'Lúcio', 'McCree', 'Reinhardt', 'Sombra', 'Widowmaker', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,win,2019.0
21374,Watchpoint: Gibraltar,Los Angeles Valiant,"['Brigitte', 'D.Va', 'Lúcio', 'Moira', 'Orisa', 'Reinhardt', 'Roadhog', 'Winston', 'Zarya', 'Zenyatta']",win,lose,2019.0
21374,Watchpoint: Gibraltar,Shanghai Dragons,"['Ana', 'Brigitte', 'Doomfist', 'Hanzo', 'Lúcio', 'Mercy', 'Moira', 'Pharah', 'Reinhardt', 'Roadhog', 'Sombra', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,win,2019.0
21375,Havana,Chengdu Hunters,"['Brigitte', 'Lúcio', 'Reinhardt', 'Sombra', 'Zarya', 'Zenyatta']",lose,lose,2019.0
21375,Havana,Los Angeles Valiant,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Zarya', 'Zenyatta']",win,win,2019.0
21375,Horizon Lunar Colony,Chengdu Hunters,"['Ana', 'Brigitte', 'D.Va', 'Doomfist', 'Junkrat', 'Lúcio', 'Mercy', 'Orisa', 'Pharah', 'Reinhardt', 'Sombra', 'Torbjörn', 'Widowmaker', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
21375,Horizon Lunar Colony,Los Angeles Valiant,"['Ana', 'Brigitte', 'D.Va', 'Doomfist', 'Hanzo', 'Lúcio', 'Mercy', 'Moira', 'Orisa', 'Reinhardt', 'Roadhog', 'Sombra', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,win,2019.0
21375,Numbani,Chengdu Hunters,"['Ana', 'Brigitte', 'D.Va', 'Lúcio', 'Mercy', 'Pharah', 'Reinhardt', 'Sombra', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
21375,Numbani,Los Angeles Valiant,"['Ana', 'Brigitte', 'D.Va', 'Doomfist', 'Genji', 'Lúcio', 'Moira', 'Reinhardt', 'Roadhog', 'Sombra', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,win,2019.0
21375,Oasis,Chengdu Hunters,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
21375,Oasis,Los Angeles Valiant,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Zarya', 'Zenyatta']",win,win,2019.0
21376,Hollywood,Los Angeles Gladiators,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Zarya', 'Zenyatta']",lose,lose,2019.0
21376,Hollywood,Vancouver Titans,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Zarya', 'Zenyatta']",win,win,2019.0
21376,Ilios,Los Angeles Gladiators,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Soldier: 76', 'Sombra', 'Zarya', 'Zenyatta']",lose,lose,2019.0
21376,Ilios,Vancouver Titans,"['Brigitte', 'D.Va', 'Doomfist', 'Lúcio', 'Reinhardt', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,win,2019.0
21376,Paris,Los Angeles Gladiators,"['Ana', 'Baptiste', 'Bastion', 'D.Va', 'Doomfist', 'Hanzo', 'Junkrat', 'Lúcio', 'Mei', 'Mercy', 'Orisa', 'Pharah', 'Roadhog', 'Soldier: 76', 'Sombra', 'Widowmaker', 'Winston']",win,lose,2019.0
21376,Paris,Vancouver Titans,"['Ana', 'Baptiste', 'Brigitte', 'D.Va', 'Doomfist', 'Lúcio', 'Mei', 'Mercy', 'Moira', 'Orisa', 'Pharah', 'Reinhardt', 'Sombra', 'Symmetra', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zarya']",lose,win,2019.0
21376,Watchpoint: Gibraltar,Los Angeles Gladiators,"['Brigitte', 'D.Va', 'Lúcio', 'Reinhardt', 'Sombra', 'Zarya', 'Zenyatta']",lose,lose,2019.0
21376,Watchpoint: Gibraltar,Vancouver Titans,"['Brigitte', 'D.Va', 'Lúcio', 'Moira', 'Reinhardt', 'Sombra', 'Zarya', 'Zenyatta']",win,win,2019.0
21377,Havana,Boston Uprising,"['Ana', 'Brigitte', 'Doomfist', 'Hanzo', 'Lúcio', 'Mercy', 'Pharah', 'Reinhardt', 'Roadhog', 'Sombra', 'Tracer', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
21377,Havana,Houston Outlaws,"['Ana', 'Baptiste', 'Bastion', 'Brigitte', 'Lúcio', 'Mercy', 'Orisa', 'Reinhardt', 'Roadhog', 'Sombra', 'Symmetra', 'Zarya', 'Zenyatta']",win,win,2019.0
21377,Nepal,Boston Uprising,"['Ana', 'Brigitte', 'D.Va', 'Doomfist', 'Lúcio', 'Mercy', 'Pharah', 'Sombra', 'Tracer', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
21377,Nepal,Houston Outlaws,"['Ana', 'Brigitte', 'D.Va', 'Lúcio', 'Mercy', 'Pharah', 'Reinhardt', 'Soldier: 76', 'Sombra', 'Tracer', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,win,2019.0
21377,Numbani,Boston Uprising,"['Ana', 'Brigitte', 'Doomfist', 'Lúcio', 'Mercy', 'Pharah', 'Reinhardt', 'Sombra', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zarya']",lose,lose,2019.0
21377,Numbani,Houston Outlaws,"['Ana', 'Brigitte', 'Doomfist', 'Lúcio', 'Mercy', 'Pharah', 'Reinhardt', 'Soldier: 76', 'Sombra', 'Symmetra', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zarya']",win,win,2019.0
21377,Volskaya Industries,Boston Uprising,"['Ana', 'Brigitte', 'Hanzo', 'Lúcio', 'Mercy', 'Pharah', 'Reinhardt', 'Sombra', 'Widowmaker', 'Winston', 'Wrecking Ball', 'Zarya', 'Zenyatta']",lose,lose,2019.0
21377,Volskaya Industries,Houston Outlaws,"['Ana', 'Brigitte', 'Doomfist', 'Lúcio', 'Orisa', 'Reinhardt', 'Sombra', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zarya', 'Zenyatta']",win,win,2019.0
21378,Dorado,Boston Uprising,"['Ana', 'Brigitte', 'Doomfist', 'Lúcio', 'Mercy', 'Reinhardt', 'Sombra', 'Symmetra', 'Tracer', 'Widowmaker', 'Wrecking Ball', 'Zarya']",lose,lose,2019.0
